match_id,match_name,teamInnings,battingPos,batsmanName,dismissal,runs,balls,4s,6s,SR,out/not_out
T20I # 2402,West Indies Vs England,England,1,Phil Salt,c Powell b Joseph,25,23,2,1,108.69,out
T20I # 2402,West Indies Vs England,England,2,Jos Buttler(c) ,c Mayers b Hosein,5,7,1,0,71.42,out
T20I # 2402,West Indies Vs England,England,3,Will Jacks,c Holder b Joseph,24,21,4,0,114.28,out
T20I # 2402,West Indies Vs England,England,4,Sam Curran,c Hosein b Joseph,50,32,4,3,156.25,out
T20I # 2402,West Indies Vs England,England,5,Liam Livingstone,c Powell b Motie,17,9,2,1,188.88,out
T20I # 2402,West Indies Vs England,England,6,Harry Brook,c Joseph b Hosein,5,8,0,0,62.50,out
T20I # 2402,West Indies Vs England,England,7,Moeen Ali,not out ,22,13,1,2,169.23,not_out
T20I # 2402,West Indies Vs England,England,8,Chris Woakes,c Hetmyer b Holder,2,5,0,0,40.00,out
T20I # 2402,West Indies Vs England,England,9,Rehan Ahmed,not out ,10,3,1,1,333.33,not_out
T20I # 2205,Uganda Vs Rwanda,Uganda,1,Roger Mukasa,c Rukiriza b Bimenyimana,10,12,2,0,83.33,out
T20I # 2205,Uganda Vs Rwanda,Uganda,2,Simon Ssesazi,c Manishimwe b Bimenyimana,0,4,0,0,0.00,out
T20I # 2205,Uganda Vs Rwanda,Uganda,3,Ronald Lutaaya,c Dusingizimana b Rukiriza,43,38,1,2,113.15,out
T20I # 2205,Uganda Vs Rwanda,Uganda,4,Kenneth Waiswa, b Irakoze,22,17,3,0,129.41,out
T20I # 2205,Uganda Vs Rwanda,Uganda,5,Alpesh Ramjani,c Bimenyimana b Ntirenganya,12,13,0,1,92.30,out
T20I # 2205,Uganda Vs Rwanda,Uganda,6,Brian Masaba(c),not out ,37,23,2,1,160.86,not_out
T20I # 2205,Uganda Vs Rwanda,Uganda,7,Cyrus Kakuru ,c Manishimwe b Rubagumya,9,12,1,0,75.00,out
T20I # 2205,Uganda Vs Rwanda,Uganda,8,Pascal Murungi,not out ,0,1,0,0,0.00,not_out
T20I # 2205,Uganda Vs Rwanda,Rwanda,1,Didier Ndikubwimana ,c Waiswa b Ramjani,5,11,1,0,45.45,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,2,Eric Dusingizimana,c Bilal Hassun b Nsubuga,50,31,2,4,161.29,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,3,Wilson Niyitanga,lbw b Bilal Hassun,3,4,0,0,75.00,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,4,Orchide Tuyisenge,c Masaba b Waiswa,34,32,3,1,106.25,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,5,Clinton Rubagumya(c),lbw b Waiswa,0,1,0,0,0.00,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,6,Oscar Manishimwe, b Waiswa,0,1,0,0,0.00,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,7,Kevin Irakoze,run out (Murungi Kakuru),1,3,0,0,33.33,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,8,Emmanuel Sebareme,run out (Ramjani),6,7,0,0,85.71,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,9,Emile Rukiriza,c Waiswa b Ramjani,1,4,0,0,25.00,out
T20I # 2205,Uganda Vs Rwanda,Rwanda,10,Zappy Bimenyimana,not out ,0,0,0,0,-,not_out
T20I # 2205,Uganda Vs Rwanda,Rwanda,11,Ignace  Ntirenganya,absent hurt,-,-,-,-,-,out
T20I # 2176,Thailand Vs Myanmar,Thailand,1,Sorawat Desungnoen, b Paing Danu,0,3,0,0,0.00,out
T20I # 2176,Thailand Vs Myanmar,Thailand,2,Satarut Rungrueang,c Paing Danu b Thuya Aung,3,10,0,0,30.00,out
T20I # 2176,Thailand Vs Myanmar,Thailand,3,Akshaykumar Yadav(c),c  Naing Tun b Khin Aye,17,21,1,0,80.95,out
T20I # 2176,Thailand Vs Myanmar,Thailand,4,Narawit Nuntarach,st  Naing Tun b Pyae Phyo Wai,14,19,0,0,73.68,out
T20I # 2176,Thailand Vs Myanmar,Thailand,5,Jandre Coetzee, b Thuya Aung,40,29,3,1,137.93,out
T20I # 2176,Thailand Vs Myanmar,Thailand,6,Robert Raina, b Khin Aye,42,30,7,0,140.00,out
T20I # 2176,Thailand Vs Myanmar,Thailand,7,Chaloemwong	Chatphaisan,not out ,11,9,0,0,122.22,not_out
T20I # 2176,Thailand Vs Myanmar,Thailand,8,Phiriyapong Suanchuai ,not out ,1,1,0,0,100.00,not_out
T20I # 2176,Thailand Vs Myanmar,Myanmar,1,Ko Ko Lin Thu, b Coetzee,0,1,0,0,0.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,2,Khin Aye, b Coetzee,0,2,0,0,0.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,3,Swann Htet Ko Ko,run out (Sarawut Maliwan Suanchuai),5,18,0,0,27.77,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,4,Htet Lin Aung,c  Suanchuai b Chatphaisan,0,9,0,0,0.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,5,Pyae Phyo Wai,c Chatphaisan b Nuntarach,8,18,0,1,44.44,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,6,Ye Naing Tun ,c Desungnoen b Nuntarach,3,11,0,0,27.27,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,7,Htet Lin Oo,not out ,5,18,0,0,27.77,not_out
T20I # 2176,Thailand Vs Myanmar,Myanmar,8,Thuya Aung(c), b Namchaikul,3,6,0,0,50.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,9,Paing Danu,st  Suanchuai b Namchaikul,5,10,0,0,50.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,10,Nyein Cham Soe, b Namchaikul,0,1,0,0,0.00,out
T20I # 2176,Thailand Vs Myanmar,Myanmar,11,Aung Ko Ko,c Desungnoen b Namchaikul,0,2,0,0,0.00,out
T20I # 2296,Bangladesh Vs India,Bangladesh,1,Parvez Hossain Emon,c Gaikwad b Tilak Varma,23,32,0,2,71.87,out
T20I # 2296,Bangladesh Vs India,Bangladesh,2,Mahmudul Hasan Joy,c Jaiswal b Sai Kishore,5,10,0,0,50.00,out
T20I # 2296,Bangladesh Vs India,Bangladesh,3,Saif Hassan(c),c Singh b Washington Sundar,1,2,0,0,50.00,out
T20I # 2296,Bangladesh Vs India,Bangladesh,4,Zakir Hasan,c Jaiswal b Washington Sundar,0,2,0,0,0.00,out
T20I # 2296,Bangladesh Vs India,Bangladesh,5,Afif Hossain,c Dube b Sai Kishore,7,15,0,0,46.66,out
T20I # 2296,Bangladesh Vs India,Bangladesh,6,Shahadat Hossain,c Tilak Varma b Sai Kishore,5,7,0,0,71.42,out
T20I # 2296,Bangladesh Vs India,Bangladesh,7,Jaker Ali ,not out ,24,29,0,1,82.75,not_out
T20I # 2296,Bangladesh Vs India,Bangladesh,8,Mrittunjoy Chowdhury,c  Sharma b Ravi Bishnoi,4,11,0,0,36.36,out
T20I # 2296,Bangladesh Vs India,Bangladesh,9,Rakibul Hasan,c Tilak Varma b Shahbaz Ahmed,14,6,2,1,233.33,out
T20I # 2296,Bangladesh Vs India,Bangladesh,10,Ripon Mondol,c Singh b Arshdeep Singh,0,7,0,0,0.00,out
T20I # 2296,Bangladesh Vs India,India,1,Yashasvi Jaiswal,c Mrittunjoy Chowdhury b Mondol,0,4,0,0,0.00,out
T20I # 2296,Bangladesh Vs India,India,2,Ruturaj Gaikwad(c),not out ,40,26,4,3,153.84,not_out
T20I # 2296,Bangladesh Vs India,India,3,Tilak Varma,not out ,55,26,2,6,211.53,not_out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,1,George Ngegba(c),c Bakum b Syed Aqeel Israr,0,1,0,0,0.00,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,2,Alusine Turay,c Bakiweyem b Harvey,5,14,0,0,35.71,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,3,Aruna Kainessie, b Aboagye,19,18,3,0,105.55,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,4,John Bangura ,c  Theodore b Anefie,0,9,0,0,0.00,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,5,Lansana Lamin,c  b Harvey,32,27,2,2,118.51,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,6,Abass Gbla, b Harvey,5,10,0,0,50.00,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,7,Raymond Coker,st  Theodore b Aboagye,18,23,1,1,78.26,out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,8,George Sesay,not out ,12,12,0,1,100.00,not_out
T20I # 2303,Sierra Leone Vs Ghana,Sierra Leone,9,Chernoh Bah,not out ,7,6,0,0,116.66,not_out
T20I # 2303,Sierra Leone Vs Ghana,Ghana,1,Samson Awiah(c),c Jalloh b Sesay,6,12,0,0,50.00,out
T20I # 2303,Sierra Leone Vs Ghana,Ghana,2,Rexford Bakum,c Coker b Ngegba,26,25,2,1,104.00,out
T20I # 2303,Sierra Leone Vs Ghana,Ghana,3,Godfred Bakiweyem,not out ,41,40,0,1,102.50,not_out
T20I # 2303,Sierra Leone Vs Ghana,Ghana,4,Kelvin Awala,not out ,23,24,0,1,95.83,not_out
T20I # 2367,India Vs Australia,India,1,Yashasvi Jaiswal,c Zampa b Ellis,53,25,9,2,212.00,out
T20I # 2367,India Vs Australia,India,2,Ruturaj Gaikwad,c David b Ellis,58,43,3,2,134.88,out
T20I # 2367,India Vs Australia,India,3,Ishan Kishan ,c Ellis b Stoinis,52,32,3,4,162.50,out
T20I # 2367,India Vs Australia,India,4,Suryakumar Yadav(c),c Stoinis b Ellis,19,10,0,2,190.00,out
T20I # 2367,India Vs Australia,India,5,Rinku Singh,not out ,31,9,4,2,344.44,not_out
T20I # 2367,India Vs Australia,India,6,Tilak Varma,not out ,7,2,0,1,350.00,not_out
T20I # 2367,India Vs Australia,Australia,1,Steven Smith,c Jaiswal b Prasidh Krishna,19,16,1,1,118.75,out
T20I # 2367,India Vs Australia,Australia,2,Matthew Short, b Ravi Bishnoi,19,10,3,0,190.00,out
T20I # 2367,India Vs Australia,Australia,3,Josh Inglis,c Tilak Varma b Ravi Bishnoi,2,4,0,0,50.00,out
T20I # 2367,India Vs Australia,Australia,4,Glenn Maxwell,c Jaiswal b Patel,12,8,1,1,150.00,out
T20I # 2367,India Vs Australia,Australia,5,Marcus Stoinis,c Patel b Mukesh Kumar,45,25,2,4,180.00,out
T20I # 2367,India Vs Australia,Australia,6,Tim David,c Gaikwad b Ravi Bishnoi,37,22,4,2,168.18,out
T20I # 2367,India Vs Australia,Australia,7,Matthew Wade(c) ,not out ,42,23,1,4,182.60,not_out
T20I # 2367,India Vs Australia,Australia,8,Sean Abbott, b Prasidh Krishna,1,2,0,0,50.00,out
T20I # 2367,India Vs Australia,Australia,9,Nathan Ellis, b Prasidh Krishna,1,4,0,0,25.00,out
T20I # 2367,India Vs Australia,Australia,10,Adam Zampa, b Arshdeep Singh,1,3,0,0,33.33,out
T20I # 2367,India Vs Australia,Australia,11,Tanveer Sangha,not out ,2,4,0,0,50.00,not_out
T20I # 2401,India Vs South Africa,India,1,Yashasvi Jaiswal,c Hendricks b Shamsi,60,41,6,3,146.34,out
T20I # 2401,India Vs South Africa,India,2,Shubman Gill,lbw b Maharaj,8,6,2,0,133.33,out
T20I # 2401,India Vs South Africa,India,3,Tilak Varma,c Markram b Maharaj,0,1,0,0,0.00,out
T20I # 2401,India Vs South Africa,India,4,Suryakumar Yadav(c),c Breetzke b Williams,100,56,7,8,178.57,out
T20I # 2401,India Vs South Africa,India,5,Rinku Singh,c sub (T Stubbs) b Burger,14,10,0,1,140.00,out
T20I # 2401,India Vs South Africa,India,6,Jitesh Sharma ,hit wicket b Williams,4,4,1,0,100.00,out
T20I # 2401,India Vs South Africa,India,7,Ravindra Jadeja,run out ( KlaasenWilliams),4,2,1,0,200.00,out
T20I # 2401,India Vs South Africa,India,8,Arshdeep Singh,not out ,0,0,0,0,-,not_out
T20I # 2401,India Vs South Africa,India,9,Mohammed Siraj,not out ,2,1,0,0,200.00,not_out
T20I # 2401,India Vs South Africa,South Africa,1,Reeza Hendricks,run out (Mohammed Siraj),8,13,1,0,61.53,out
T20I # 2401,India Vs South Africa,South Africa,2,Matthew Breetzke, b Mukesh Kumar,4,3,1,0,133.33,out
T20I # 2401,India Vs South Africa,South Africa,3,Aiden Markram(c),c Jaiswal b Jadeja,25,14,3,2,178.57,out
T20I # 2401,India Vs South Africa,South Africa,4,Heinrich Klaasen ,c Singh b Arshdeep Singh,5,5,1,0,100.00,out
T20I # 2401,India Vs South Africa,South Africa,5,David Miller, b Kuldeep Yadav,35,25,2,2,140.00,out
T20I # 2401,India Vs South Africa,South Africa,6,Donovan Ferreira, b Kuldeep Yadav,12,11,0,1,109.09,out
T20I # 2401,India Vs South Africa,South Africa,7,Andile Phehlukwayo,c  b Jadeja,0,3,0,0,0.00,out
T20I # 2401,India Vs South Africa,South Africa,8,Keshav Maharaj, b Kuldeep Yadav,1,3,0,0,33.33,out
T20I # 2401,India Vs South Africa,South Africa,9,Nandre Burger,lbw b Kuldeep Yadav,1,3,0,0,33.33,out
T20I # 2401,India Vs South Africa,South Africa,10,Lizaad Williams,lbw b Kuldeep Yadav,0,2,0,0,0.00,out
T20I # 2401,India Vs South Africa,South Africa,11,Tabraiz Shamsi,not out ,1,1,0,0,100.00,not_out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,1,Abhik Patwa(c), b Sikandar Raza,18,33,3,0,54.54,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,2,Ivan Selemani, b Ngarava,1,5,0,0,20.00,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,3,Abdallah Jabiri,c  Madande b Ngarava,0,5,0,0,0.00,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,4,Omary Kitunda,c Madhevere b Chatara,7,15,1,0,46.66,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,5,Amal Rajeevan ,c Madhevere b Burl,2,4,0,0,50.00,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,6,Kassim Nassoro,c  b Sikandar Raza,7,19,0,0,36.84,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,7,Akhil Anil,run out (Williams Madande),5,9,0,0,55.55,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,8,SanjayKumar Thakor,c Kaia b Sikandar Raza,0,1,0,0,0.00,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,9,Ally Kimote,c Sikandar Raza b Ngarava,16,15,2,0,106.66,out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,10,Salum Jumbe,not out ,24,14,1,2,171.42,not_out
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,11,Harsheed Chohan,not out ,2,1,0,0,200.00,not_out
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,1,Innocent Kaia,c  Rajeevan b Thakor,21,18,3,0,116.66,out
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,2,Tadiwanashe Marumani,not out ,39,27,2,2,144.44,not_out
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,3,Sean Williams,not out ,36,19,6,0,189.47,not_out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,1,Nick Welch,c  Green b Shikongo,0,1,0,0,0.00,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,2,Craig Ervine(c),c Shikongo b Erasmus,0,6,0,0,0.00,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,3,Innocent Kaia,c Frylinck b Smit,4,6,0,0,66.66,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,4,Ryan Burl,c Smit b Lungameni,14,9,3,0,155.55,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,5,Sikandar Raza,c  Green b Frylinck,39,35,4,1,111.42,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,6,Wessly Madhevere,c Smit b LoftieEaton,22,24,0,1,91.66,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,7,Clive Madande ,lbw b Scholtz,5,5,0,0,100.00,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,8,Faraz Akram,c Scholtz b Erasmus,3,3,0,0,100.00,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,9,Luke Jongwe,not out ,22,22,3,0,100.00,not_out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,10,Richard Ngarava, b Erasmus,1,2,0,0,50.00,out
T20I # 2327,Zimbabwe Vs Namibia,Zimbabwe,11,Tendai Chatara,not out ,6,7,0,0,85.71,not_out
T20I # 2327,Zimbabwe Vs Namibia,Namibia,1,Michael van Lingen, b Ngarava,5,6,1,0,83.33,out
T20I # 2327,Zimbabwe Vs Namibia,Namibia,2,Nikolaas Davin,not out ,80,44,8,4,181.81,not_out
T20I # 2327,Zimbabwe Vs Namibia,Namibia,3,Gerhard Erasmus(c),c Madhevere b Ngarava,8,9,0,1,88.88,out
T20I # 2327,Zimbabwe Vs Namibia,Namibia,4,Jan Frylinck,c Burl b Jongwe,11,14,1,0,78.57,out
T20I # 2327,Zimbabwe Vs Namibia,Namibia,5,JP Kotze,not out ,11,9,0,1,122.22,not_out
T20I # 2197,Guernsey Vs Germany,Guernsey,1,Josh Butler,c Muslim Yar b Ghulam Ahmadi,87,67,4,5,129.85,out
T20I # 2197,Guernsey Vs Germany,Guernsey,2,GH Smit,c Zahid Zadran b Ghulam Ahmadi,56,46,4,1,121.73,out
T20I # 2197,Guernsey Vs Germany,Guernsey,3,Matthew Stokes(c),not out ,2,4,0,0,50.00,not_out
T20I # 2197,Guernsey Vs Germany,Guernsey,4,Tom Nightingale,c Zahid Zadran b Ghulam Ahmadi,8,3,0,1,266.66,out
T20I # 2197,Guernsey Vs Germany,Guernsey,5,Adam Martel, b Ghulam Ahmadi,0,1,0,0,0.00,out
T20I # 2197,Guernsey Vs Germany,Germany,1,Venkatraman Ganesan(c),c Butler b Martel,34,31,4,0,109.67,out
T20I # 2197,Guernsey Vs Germany,Germany,2,Shahid Afridi,st  Bushell b Mullen,8,7,1,0,114.28,out
T20I # 2197,Guernsey Vs Germany,Germany,3,Talha Khan, b Bichard,0,2,0,0,0.00,out
T20I # 2197,Guernsey Vs Germany,Germany,4,Faisal Mubashir,c Butler b Martel,20,18,1,0,111.11,out
T20I # 2197,Guernsey Vs Germany,Germany,5,Hamid Wardak,c Ferbrache b TW Nightingale,29,19,2,1,152.63,out
T20I # 2197,Guernsey Vs Germany,Germany,6,Sachin Mandy ,run out ( Bushell),1,2,0,0,50.00,out
T20I # 2197,Guernsey Vs Germany,Germany,7,Fayaz Khan, b TW Nightingale,0,1,0,0,0.00,out
T20I # 2197,Guernsey Vs Germany,Germany,8,Muslim Yar, b Hooper,39,24,1,4,162.50,out
T20I # 2197,Guernsey Vs Germany,Germany,9,Zahid Zadran,c TW Nightingale b Bichard,2,4,0,0,50.00,out
T20I # 2197,Guernsey Vs Germany,Germany,10,Ghulam Ahmadi,not out ,13,8,2,0,162.50,not_out
T20I # 2197,Guernsey Vs Germany,Germany,11,Elam Bharathi,not out ,4,4,0,0,100.00,not_out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,1,Khalid Shah ,c Paudel b Sompal Kami,0,6,0,0,0.00,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,2,Muhammad Waseem(c),c Bhurtel b Gulsan Jha,17,18,1,1,94.44,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,3,Alishan Sharafu,c  Aasif Sheikh b Karan KC,6,7,1,0,85.71,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,4,Asif Khan,c Jora b Gulsan Jha,15,12,2,0,125.00,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,5,Ali Naseer,c Paudel b Karan KC,32,30,3,1,106.66,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,6,Basil Hameed,c  Aasif Sheikh b Bohara,51,38,1,4,134.21,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,7,Mohammed Faraazuddin,c  Aasif Sheikh b Karan KC,0,3,0,0,0.00,out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,8,Sanchit Sharma,not out ,2,2,0,0,100.00,not_out
T20I # 2319,United Arab Emirates Vs Nepal,United Arab Emirates,9,Nilansh Keswani,not out ,4,4,0,0,100.00,not_out
T20I # 2319,United Arab Emirates Vs Nepal,Nepal,1,Kushal Bhurtel,c Ali Naseer b Nilansh Keswani,14,14,1,0,100.00,out
T20I # 2319,United Arab Emirates Vs Nepal,Nepal,2,Aasif Sheikh ,c Muhammad Waseem b Ali Naseer,23,27,2,1,85.18,out
T20I # 2319,United Arab Emirates Vs Nepal,Nepal,3,Kushal Malla,run out (Ali Naseer),11,9,2,0,122.22,out
T20I # 2319,United Arab Emirates Vs Nepal,Nepal,4,Rohit Paudel(c),not out ,51,40,5,0,127.50,not_out
T20I # 2319,United Arab Emirates Vs Nepal,Nepal,5,Dipendra Singh Airee,not out ,34,23,3,1,147.82,not_out
T20I # 2309,Ghana Vs Nigeria,Ghana,1,James Vifah,lbw b Udekwe,11,13,1,0,84.61,out
T20I # 2309,Ghana Vs Nigeria,Ghana,2,Samson Awiah(c), b Abdulkareem,17,19,2,0,89.47,out
T20I # 2309,Ghana Vs Nigeria,Ghana,3,Obed Harvey,lbw b SA Okpe,23,27,1,0,85.18,out
T20I # 2309,Ghana Vs Nigeria,Ghana,4,Rexford Bakum,c  b Danladi,15,17,1,0,88.23,out
T20I # 2309,Ghana Vs Nigeria,Ghana,5,Kelvin Awala,c Onikoyi b Danladi,1,3,0,0,33.33,out
T20I # 2309,Ghana Vs Nigeria,Ghana,6,Daniel Anefie,c SA Okpe b Udekwe,3,7,0,0,42.85,out
T20I # 2309,Ghana Vs Nigeria,Ghana,7,Godfred Bakiweyem, b Danladi,4,7,0,0,57.14,out
T20I # 2309,Ghana Vs Nigeria,Ghana,8,Michael Aboagye,lbw b Udekwe,0,1,0,0,0.00,out
T20I # 2309,Ghana Vs Nigeria,Ghana,9,Joseph Theodore ,not out ,10,11,0,0,90.90,not_out
T20I # 2309,Ghana Vs Nigeria,Ghana,10,Kofi Bagabena, b IO Okpe,7,17,0,0,41.17,out
T20I # 2309,Ghana Vs Nigeria,Ghana,11,Syed Aqeel Israr,not out ,1,1,0,0,100.00,not_out
T20I # 2309,Ghana Vs Nigeria,Nigeria,1,Sulaimon Runsewe ,c Bakum b Syed Aqeel Israr,3,6,0,0,50.00,out
T20I # 2309,Ghana Vs Nigeria,Nigeria,2,Daniel Ajekun,c Bakum b Bakiweyem,6,8,0,0,75.00,out
T20I # 2309,Ghana Vs Nigeria,Nigeria,3,Ademola Onikoyi,not out ,52,55,2,2,94.54,not_out
T20I # 2309,Ghana Vs Nigeria,Nigeria,4,Sesan Adedeji,c Bakiweyem b Aboagye,21,24,0,1,87.50,out
T20I # 2309,Ghana Vs Nigeria,Nigeria,5,Prosper Useni,c Bakum b Aboagye,9,5,0,1,180.00,out
T20I # 2309,Ghana Vs Nigeria,Nigeria,6,Isaac Danladi,c Bagabena b Bakiweyem,3,5,0,0,60.00,out
T20I # 2309,Ghana Vs Nigeria,Nigeria,7,Isaac Okpe,not out ,12,6,1,0,200.00,not_out
T20I # 2200,Ireland Vs India,Ireland,1,Andy Balbirnie, b Bumrah,4,2,1,0,200.00,out
T20I # 2200,Ireland Vs India,Ireland,2,Paul Stirling(c), b Ravi Bishnoi,11,11,1,0,100.00,out
T20I # 2200,Ireland Vs India,Ireland,3,Lorcan Tucker ,c  Samson b Bumrah,0,3,0,0,0.00,out
T20I # 2200,Ireland Vs India,Ireland,4,Harry Tector,c Tilak Varma b Prasidh Krishna,9,16,1,0,56.25,out
T20I # 2200,Ireland Vs India,Ireland,5,Curtis Campher, b Arshdeep Singh,39,33,3,1,118.18,out
T20I # 2200,Ireland Vs India,Ireland,6,George Dockrell,c Gaikwad b Prasidh Krishna,1,3,0,0,33.33,out
T20I # 2200,Ireland Vs India,Ireland,7,Mark Adair,lbw b Ravi Bishnoi,16,16,2,0,100.00,out
T20I # 2200,Ireland Vs India,Ireland,8,Barry McCarthy,not out ,51,33,4,4,154.54,not_out
T20I # 2200,Ireland Vs India,Ireland,9,Craig Young,not out ,1,4,0,0,25.00,not_out
T20I # 2200,Ireland Vs India,India,1,Yashasvi Jaiswal,c Stirling b Young,24,23,3,1,104.34,out
T20I # 2200,Ireland Vs India,India,2,Ruturaj Gaikwad,not out ,19,16,1,1,118.75,not_out
T20I # 2200,Ireland Vs India,India,3,Tilak Varma,c  Tucker b Young,0,1,0,0,0.00,out
T20I # 2200,Ireland Vs India,India,4,Sanju Samson ,not out ,1,1,0,0,100.00,not_out
T20I # 2378,Nigeria Vs Namibia,Nigeria,1,Sulaimon Runsewe ,c Erasmus b Lungameni,2,11,0,0,18.18,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,2,Ademola Onikoyi,c LoftieEaton b Wiese,4,7,0,0,57.14,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,3,Daniel Ajekun,c  Green b LoftieEaton,19,26,3,0,73.07,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,4,Akhere Isesele,c van Lingen b Scholtz,1,3,0,0,33.33,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,5,Isaac Danladi,c  b Scholtz,17,21,2,0,80.95,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,6,Isaac Okpe,lbw b Wiese,15,17,0,1,88.23,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,7,Ridwan Abdulkareem,c van Lingen b Scholtz,0,2,0,0,0.00,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,8,Prosper Useni,run out (Wiese Green),15,7,0,2,214.28,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,9,Sylvester Okpe(c),not out ,12,17,1,0,70.58,not_out
T20I # 2378,Nigeria Vs Namibia,Nigeria,10,Chiemelie Udekwe,c Wiese b Smit,2,4,0,0,50.00,out
T20I # 2378,Nigeria Vs Namibia,Nigeria,11,Joshua Asia, b Smit,0,1,0,0,0.00,out
T20I # 2378,Nigeria Vs Namibia,Namibia,1,Michael van Lingen,c Udekwe b Danladi,29,26,4,0,111.53,out
T20I # 2378,Nigeria Vs Namibia,Namibia,2,Nikolaas Davin,c  b Useni,5,8,1,0,62.50,out
T20I # 2378,Nigeria Vs Namibia,Namibia,3,Gerhard Erasmus(c),not out ,48,40,4,2,120.00,not_out
T20I # 2378,Nigeria Vs Namibia,Namibia,4,JP Kotze,not out ,6,9,0,0,66.66,not_out
T20I # 2167,Jersey Vs Germany,Jersey,1,Harrison Carlyon,c Klein b Sahir Naqash,9,15,1,0,60.00,out
T20I # 2167,Jersey Vs Germany,Jersey,2,Nick Greenwood,not out ,86,56,10,1,153.57,not_out
T20I # 2167,Jersey Vs Germany,Jersey,3,Jonty Jenner,c Faisal Mubashir b van Heerden,46,24,5,3,191.66,out
T20I # 2167,Jersey Vs Germany,Jersey,4,Charlie Brennan,c Sahir Naqash b van Heerden,16,12,0,1,133.33,out
T20I # 2167,Jersey Vs Germany,Jersey,5,Asa Tribe ,c Ganesan b Sahir Naqash,1,3,0,0,33.33,out
T20I # 2167,Jersey Vs Germany,Jersey,6,Benjamin Ward,retired not out ,6,4,1,0,150.00,out
T20I # 2167,Jersey Vs Germany,Jersey,7,Julius Sumerauer,c Bharathi b Sahir Naqash,13,7,2,0,185.71,out
