match_id,match_name,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T20I # 2276,Qatar Vs Kuwait,Qatar,Mohammed Irshad,2,0,27,1,13.50,1,1,2,1,0
T20I # 2276,Qatar Vs Kuwait,Qatar,Himanshu Rathod,3.1,0,26,1,8.21,6,0,2,0,0
T20I # 2276,Qatar Vs Kuwait,Qatar,Adnan Mirza,2,0,21,0,10.50,4,1,2,0,0
T20I # 2276,Qatar Vs Kuwait,Qatar,Bukhar Illikkal,2,0,20,0,10.00,1,1,1,0,0
T20I # 2097,Uganda Vs Kenya,Kenya,Gerard Mwendwa,4,0,26,1,6.50,8,2,0,0,0
T20I # 2097,Uganda Vs Kenya,Kenya,Shem Ngoche,4,0,42,3,10.50,6,1,4,0,0
T20I # 2097,Uganda Vs Kenya,Kenya,Lucas Oluoch,4,0,37,0,9.25,10,3,2,0,1
T20I # 2097,Uganda Vs Kenya,Kenya,Vraj Patel,4,0,29,1,7.25,11,4,0,0,0
T20I # 2097,Uganda Vs Kenya,Kenya,Rakep Patel,3,0,28,0,9.33,8,2,2,0,0
T20I # 2097,Uganda Vs Kenya,Kenya,Nelson Odhiambo,1,0,10,1,10.00,1,0,1,0,0
T20I # 2097,Uganda Vs Kenya,Uganda,Riazat Ali Shah,4,0,23,4,5.75,12,1,1,1,0
T20I # 2097,Uganda Vs Kenya,Uganda,Dinesh Nakrani,4,0,20,0,5.00,11,2,0,0,0
T20I # 2097,Uganda Vs Kenya,Uganda,Frank Nsubuga,2,0,9,0,4.50,9,2,0,0,0
T20I # 2097,Uganda Vs Kenya,Uganda,Alpesh Ramjani,4,0,29,1,7.25,13,2,2,1,0
T20I # 2097,Uganda Vs Kenya,Uganda,Kenneth Waiswa,4,1,18,2,4.50,14,1,1,0,0
T20I # 2097,Uganda Vs Kenya,Uganda,Henry Ssenyondo,2,0,22,0,11.00,3,2,1,0,0
T20I # 2271,Maldives Vs Qatar,Qatar,Muhammad Murad,4,1,21,3,5.25,17,4,0,1,0
T20I # 2271,Maldives Vs Qatar,Qatar,Bipin Kumar,4,0,20,1,5.00,14,1,0,1,1
T20I # 2271,Maldives Vs Qatar,Qatar,Mohammed Irshad,2,0,13,0,6.50,6,2,0,1,0
T20I # 2271,Maldives Vs Qatar,Qatar,Adnan Mirza,3,0,19,1,6.33,10,1,1,1,0
T20I # 2271,Maldives Vs Qatar,Qatar,Himanshu Rathod,4,0,24,1,6.00,9,1,0,3,0
T20I # 2271,Maldives Vs Qatar,Qatar,Bukhar Illikkal,2,0,11,0,5.50,5,1,0,0,0
T20I # 2271,Maldives Vs Qatar,Qatar,Muhammad Tanveer,1,0,11,1,11.00,2,2,0,0,0
T20I # 2271,Maldives Vs Qatar,Maldives,Umar Adam,4,0,35,1,8.75,9,2,2,0,0
T20I # 2271,Maldives Vs Qatar,Maldives,Ibrahim Hassan,2,0,25,0,12.50,6,3,2,0,0
T20I # 2271,Maldives Vs Qatar,Maldives,Leem Shafeeg,2,0,19,0,9.50,5,4,0,0,0
T20I # 2271,Maldives Vs Qatar,Maldives,Ibrahim Rizan,2,0,33,0,16.50,2,1,4,0,0
T20I # 2271,Maldives Vs Qatar,Maldives,Ameel Mauroof,0.2,0,7,0,21.00,0,0,1,0,0
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Neeraj Tyagi,4,0,22,1,5.50,12,3,0,0,0
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Riaz Afridi,2,0,20,0,10.00,4,3,0,2,1
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Abul Farhad,4,1,19,4,4.75,14,2,0,0,2
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Arun Ashokan,4,0,13,2,3.25,14,0,0,1,0
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Naveed Ahmed,3,0,30,0,10.00,5,5,0,1,0
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Sudesh Wickramasekara,2,0,13,1,6.50,6,1,0,4,0
T20I # 2095,Hungary Vs Czech Republic,Czech Republic,Sazib Bhuiyan,0.5,0,14,2,16.80,2,0,2,1,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Sandeep Mohandas,3,0,15,1,5.00,8,0,0,1,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Abhitesh Prashar,4,0,25,1,6.25,12,2,1,2,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Bhavani Adapaka,4,0,40,2,10.00,9,3,2,2,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Abishek Kheterpal,2,0,16,0,8.00,5,2,0,1,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Zeeshan Kukikhel,3.1,0,20,0,6.31,8,2,0,2,0
T20I # 2095,Hungary Vs Czech Republic,Hungary,Ali Yalmaz,2,1,16,3,8.00,7,1,1,2,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Kepler Lukies,4,0,17,2,4.25,12,1,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Daniel Smith,4,0,33,2,8.25,9,3,0,3,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Huzaifa Mohammed,2,0,12,0,6.00,5,1,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Miggy Podosky,4,0,45,2,11.25,6,4,2,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Liam Myott,4,0,27,1,6.75,7,1,1,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Philippines,Amanpreet Sirah,2,0,23,0,11.50,3,2,1,1,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Kabua Morea,4,0,9,5,2.25,21,0,1,1,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,John Kariko,4,1,8,1,2.00,16,0,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Alei Nao,2,1,6,0,3.00,9,1,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Norman Vanua,1,0,5,0,5.00,4,1,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Jack Gardner,1,0,6,0,6.00,3,1,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Charles Amini,3,0,4,2,1.33,14,0,0,0,0
T20I # 2156,Papua New Guinea Vs Philippines,Papua New Guinea,Hiri Hiri,2,0,7,2,3.50,7,0,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,Kabua Morea,3,0,10,0,3.33,13,1,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,John Kariko,4,0,6,3,1.50,18,0,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,Alei Nao,4,0,23,1,5.75,11,2,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,Norman Vanua,4,0,13,2,3.25,15,1,0,1,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,Charles Amini,4,0,10,2,2.50,14,0,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,Riley Hekure,1,0,4,0,4.00,2,0,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,Patrick Matautaava,1.3,0,14,1,9.33,4,3,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,Joshua Rasu,1,0,10,0,10.00,2,2,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,Apolinaire Stephen,1,0,13,0,13.00,3,3,0,1,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,Obed Yosef,2,0,20,0,10.00,5,4,0,0,0
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,Nalin Nipiko,1,0,14,0,14.00,1,1,1,0,0
T20I # 2148,Ireland Vs Italy,Italy,Gareth Berg,4,0,24,3,6.00,12,2,1,0,0
T20I # 2148,Ireland Vs Italy,Italy,Harry Manenti,4,0,39,3,9.75,-,-,-,0,1
T20I # 2148,Ireland Vs Italy,Italy,Jaspreet Singh,4,0,22,1,5.50,14,2,1,0,0
T20I # 2148,Ireland Vs Italy,Italy,Ben Manenti,3,0,30,0,10.00,12,8,2,0,0
T20I # 2148,Ireland Vs Italy,Italy,Crishan Kalugamage,3,0,23,0,7.66,5,2,0,1,0
T20I # 2148,Ireland Vs Italy,Italy,Stefano di Bartolomeo,2,0,17,0,8.50,3,1,1,0,0
T20I # 2148,Ireland Vs Italy,Ireland,Mark Adair,4,0,33,3,8.25,10,4,0,1,0
T20I # 2148,Ireland Vs Italy,Ireland,Josh Little,4,0,29,2,7.25,9,3,0,2,0
T20I # 2148,Ireland Vs Italy,Ireland,Barry McCarthy,4,0,34,0,8.50,7,4,0,1,0
T20I # 2148,Ireland Vs Italy,Ireland,Curtis Campher,3,0,19,1,6.33,7,2,0,1,0
T20I # 2148,Ireland Vs Italy,Ireland,Ben White,4,0,22,2,5.50,13,1,0,1,0
T20I # 2148,Ireland Vs Italy,Ireland,George Dockrell,1,0,12,0,12.00,0,1,0,3,0
T20I # 2145,Afghanistan Vs Bangladesh,Bangladesh,Taskin Ahmed,4,0,33,3,8.25,15,2,3,2,0
T20I # 2145,Afghanistan Vs Bangladesh,Bangladesh,Hasan Mahmud,3,0,20,0,6.66,9,1,1,2,0
T20I # 2145,Afghanistan Vs Bangladesh,Bangladesh,Nasum Ahmed,4,0,15,0,3.75,10,0,0,0,0
T20I # 2145,Afghanistan Vs Bangladesh,Bangladesh,Mustafizur Rahman,3,0,30,2,10.00,7,3,1,2,0
T20I # 2145,Afghanistan Vs Bangladesh,Bangladesh,Shakib Al Hasan,3,0,15,2,5.00,7,1,0,0,0
T20I # 2145,Afghanistan Vs Bangladesh,Afghanistan,Fazalhaq Farooqi,3,0,19,0,6.33,7,2,0,1,0
T20I # 2145,Afghanistan Vs Bangladesh,Afghanistan,Wafadar Momand,2.1,0,30,0,13.84,4,4,1,2,0
T20I # 2145,Afghanistan Vs Bangladesh,Afghanistan,Mujeeb Ur Rahman,4,0,28,2,7.00,13,3,1,2,0
T20I # 2145,Afghanistan Vs Bangladesh,Afghanistan,Rashid Khan,4,0,19,0,4.75,11,0,1,0,0
T20I # 2145,Afghanistan Vs Bangladesh,Afghanistan,Azmatullah Omarzai,3,0,17,2,5.66,10,0,1,1,0
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Ashwin Vinod,4,0,19,2,4.75,-,-,-,0,0
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Ali Nayyer,3.5,0,32,1,8.34,-,-,-,0,2
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Kenardo Fletcher,3,0,12,1,4.00,-,-,-,2,0
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Aneesh Kumar,4,0,25,2,6.25,-,-,-,0,0
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Arjun Vinod,2,0,20,0,10.00,-,-,-,0,0
T20I # 2117,Luxembourg Vs Switzerland,Switzerland,Faheem Nazir,3,0,14,3,4.66,-,-,-,0,0
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Mohit Dixit,3,0,31,1,10.33,-,-,-,6,0
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Ankush Nanda,3,0,27,1,9.00,-,-,-,1,1
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Eliyas Jabarkhel,2,0,17,0,8.50,-,-,-,1,0
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Girish Venkateswaran,3,0,19,0,6.33,-,-,-,0,0
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Vikram Vijh,2,0,24,0,12.00,-,-,-,5,0
T20I # 2117,Luxembourg Vs Switzerland,Luxembourg,Pankaj Malav,0.1,0,4,0,24.00,-,-,-,0,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Ashwin Vinod,1,0,14,0,14.00,3,0,2,0,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Ali Nayyer,4,0,23,1,5.75,10,1,0,3,2
T20I # 2141,Malta Vs Switzerland,Switzerland,Kenardo Fletcher,4,0,24,4,6.00,14,2,1,2,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Faheem Nazir,3,0,21,1,7.00,11,1,2,0,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Aneesh Kumar,4,0,36,0,9.00,9,0,4,0,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Abdullah Rana,3,0,23,3,7.66,8,3,0,2,0
T20I # 2141,Malta Vs Switzerland,Switzerland,Arjun Vinod,1,0,11,0,11.00,1,0,1,0,0
T20I # 2141,Malta Vs Switzerland,Malta,Ashok Bishnoi,3.2,0,19,1,5.70,11,2,0,4,0
T20I # 2141,Malta Vs Switzerland,Malta,Fanyan Mughal,4,0,35,0,8.75,11,2,3,0,0
T20I # 2141,Malta Vs Switzerland,Malta,Waqas Ahmad,4,0,44,2,11.00,9,4,3,0,1
T20I # 2141,Malta Vs Switzerland,Malta,Jaswinder Singh,2,0,21,0,10.50,5,1,2,0,0
T20I # 2141,Malta Vs Switzerland,Malta,Eldhose Mathew,3,0,34,0,11.33,7,5,1,2,0
T20I # 2392,Cameroon Vs Sierra Leone,Sierra Leone,Samuel Conteh,3,2,9,1,3.00,-,-,-,0,1
T20I # 2392,Cameroon Vs Sierra Leone,Sierra Leone,George Sesay,2,0,17,1,8.50,-,-,-,2,0
T20I # 2392,Cameroon Vs Sierra Leone,Sierra Leone,Chernoh Bah,2,0,2,4,1.00,-,-,-,1,0
T20I # 2392,Cameroon Vs Sierra Leone,Sierra Leone,Abass Gbla,1.3,1,0,3,0.00,-,-,-,0,0
T20I # 2392,Cameroon Vs Sierra Leone,Cameroon,Dipita Loic,1,0,11,0,11.00,-,-,-,2,0
T20I # 2392,Cameroon Vs Sierra Leone,Cameroon,Bruno Toube,1,0,6,1,6.00,-,-,-,4,0
T20I # 2392,Cameroon Vs Sierra Leone,Cameroon,Roger Atangana,1.2,0,8,0,6.00,-,-,-,0,0
T20I # 2392,Cameroon Vs Sierra Leone,Cameroon,Kulbhushan Jadhav,1,0,7,0,7.00,-,-,-,0,0
T20I # 2102,Botswana Vs Uganda,Uganda,Riazat Ali Shah,2,0,7,0,3.50,7,0,0,0,0
T20I # 2102,Botswana Vs Uganda,Uganda,Pascal Murungi,1,0,12,0,12.00,2,2,0,0,0
T20I # 2102,Botswana Vs Uganda,Uganda,Kenneth Waiswa,4,0,12,1,3.00,16,1,0,1,0
T20I # 2102,Botswana Vs Uganda,Uganda,Siraje Nsubuga,4,0,17,1,4.25,15,1,1,0,0
T20I # 2102,Botswana Vs Uganda,Uganda,Henry Ssenyondo,4,1,4,4,1.00,20,0,0,0,0
T20I # 2102,Botswana Vs Uganda,Uganda,Alpesh Ramjani,3.1,0,9,3,2.84,12,0,0,0,0
T20I # 2102,Botswana Vs Uganda,Botswana,Mmoloki Mooketsi,2,0,16,1,8.00,7,1,1,1,0
T20I # 2102,Botswana Vs Uganda,Botswana,Dhruvkumar Maisuria,2,0,17,0,8.50,5,1,1,0,0
T20I # 2102,Botswana Vs Uganda,Botswana,Katlo Piet,2,0,16,0,8.00,6,1,1,0,0
T20I # 2102,Botswana Vs Uganda,Botswana,Reginald Nehonde,1.2,0,16,2,12.00,4,2,1,1,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Kepler Lukies,4,0,14,2,3.50,16,1,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Daniel Smith,3,0,19,2,6.33,8,1,0,2,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Liam Myott,2.3,0,17,1,6.80,5,1,0,1,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Gurbhupinder Chohan,2,0,19,0,9.50,4,3,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Huzaifa Mohammed,4,2,8,2,2.00,18,0,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Philippines,Amanpreet Sirah,4,0,18,2,4.50,10,0,0,1,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Patrick Matautaava,3,0,23,0,7.66,9,0,2,0,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Joshua Rasu,4,0,17,2,4.25,15,2,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Nalin Nipiko,3,0,16,0,5.33,10,1,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Andrew Mansale,3,0,23,0,7.66,6,1,1,0,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Williamsing Nalisa,4,0,14,2,3.50,13,0,0,0,0
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,Simpson Obed,0.4,0,4,0,6.00,3,1,0,0,0
T20I # 2165,Italy Vs Denmark,Denmark,Surya Anand,4,1,28,2,7.00,13,3,1,1,0
T20I # 2165,Italy Vs Denmark,Denmark,Eshan Karimi,4,0,25,0,6.25,10,3,0,0,0
T20I # 2165,Italy Vs Denmark,Denmark,Nicolaj Laegsgaard,2,0,12,1,6.00,5,1,0,1,0
T20I # 2165,Italy Vs Denmark,Denmark,Saud Munir,4,0,34,1,8.50,5,2,0,1,0
T20I # 2165,Italy Vs Denmark,Denmark,Abdullah Mahmood,3,0,29,1,9.66,3,3,1,0,0
T20I # 2165,Italy Vs Denmark,Denmark,Saif Ahmad,3,0,19,2,6.33,6,1,0,3,0
T20I # 2165,Italy Vs Denmark,Italy,Gareth Berg,4,0,14,4,3.50,16,1,0,2,0
T20I # 2165,Italy Vs Denmark,Italy,Harry Manenti,3.3,0,22,3,6.28,11,2,0,3,0
T20I # 2165,Italy Vs Denmark,Italy,Stefano di Bartolomeo,4,0,25,1,6.25,11,3,0,1,0
T20I # 2165,Italy Vs Denmark,Italy,Jaspreet Singh,4,0,45,1,11.25,4,2,3,1,0
T20I # 2165,Italy Vs Denmark,Italy,Ben Manenti,4,0,17,0,4.25,13,0,0,3,0
T20I # 2143,France Vs Malta,Malta,Fanyan Mughal,3,0,10,1,3.33,11,0,0,3,0
T20I # 2143,France Vs Malta,Malta,Waqas Ahmad,3.3,0,11,5,3.14,14,1,0,1,0
T20I # 2143,France Vs Malta,Malta,Waseem Abbas,3,0,20,0,6.66,6,0,1,1,0
T20I # 2143,France Vs Malta,Malta,Bikram Arora,4,0,19,1,4.75,13,2,0,1,0
T20I # 2143,France Vs Malta,Malta,Eldhose Mathew,3,0,17,2,5.66,10,0,1,2,1
T20I # 2143,France Vs Malta,France,Dawood Ahmadzai,2,0,16,0,8.00,6,2,0,0,0
T20I # 2143,France Vs Malta,France,Pirakajan Pirabakaran,2,0,22,1,11.00,4,2,1,3,0
T20I # 2143,France Vs Malta,France,Rohullah Mangal,1,0,25,0,25.00,2,1,2,1,1
T20I # 2143,France Vs Malta,France,Ibrahim Jabarkhel,3,0,4,0,1.33,14,0,0,0,0
T20I # 2143,France Vs Malta,France,Rahmatullah Mangal,2.1,0,14,1,6.46,7,1,1,0,0
T20I # 2410,Botswana Vs Uganda,Uganda,Bilal Hassan,4,0,8,3,2.00,-,-,-,1,0
T20I # 2410,Botswana Vs Uganda,Uganda,Riazat Ali Shah,2,0,10,0,5.00,-,-,-,1,0
T20I # 2410,Botswana Vs Uganda,Uganda,Dinesh Nakrani,3,0,12,0,4.00,-,-,-,0,0
T20I # 2410,Botswana Vs Uganda,Uganda,Brian Masaba,3,0,11,2,3.66,-,-,-,1,0
T20I # 2410,Botswana Vs Uganda,Uganda,Alpesh Ramjani,4,0,7,2,1.75,-,-,-,0,0
T20I # 2410,Botswana Vs Uganda,Uganda,Henry Ssenyondo,4,1,13,3,3.25,-,-,-,0,0
T20I # 2410,Botswana Vs Uganda,Botswana,Losika Makgale,2,0,22,0,11.00,-,-,-,0,0
T20I # 2410,Botswana Vs Uganda,Botswana,Michael Badenhorst,2,0,20,0,10.00,-,-,-,1,0
T20I # 2410,Botswana Vs Uganda,Botswana,Mmoloki Mooketsi,1,0,11,0,11.00,-,-,-,0,0
T20I # 2410,Botswana Vs Uganda,Botswana,Dhruvkumar Maisuria,0.2,0,12,0,36.00,-,-,-,1,0
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Conroy Wright,4,0,27,2,6.75,8,3,0,0,0
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Romeo Dunka,3,0,32,0,10.66,8,3,1,2,1
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Alistair Ifill,4,0,38,1,9.50,8,2,3,0,0
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Alessandro Morris,4,0,45,3,11.25,9,4,3,0,0
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Kevon Bazil,4,0,46,0,11.50,4,3,2,0,0
T20I # 2274,Canada Vs Cayman Islands,Cayman Islands,Paul Manning,1,0,5,0,5.00,2,0,0,0,1
T20I # 2274,Canada Vs Cayman Islands,Canada,Kaleem Sana,3,2,6,2,2.00,16,1,0,0,1
T20I # 2274,Canada Vs Cayman Islands,Canada,Jeremy Gordon,2,0,20,0,10.00,6,2,1,1,1
T20I # 2274,Canada Vs Cayman Islands,Canada,Harsh Thaker,2.1,0,14,3,6.46,9,0,2,0,0
T20I # 2274,Canada Vs Cayman Islands,Canada,Dillon Heyliger,2,0,16,0,8.00,6,3,0,0,0
T20I # 2274,Canada Vs Cayman Islands,Canada,Saad Bin Zafar,4,0,17,1,4.25,16,1,1,0,0
T20I # 2274,Canada Vs Cayman Islands,Canada,Nikhil Dutta,4,0,12,4,3.00,15,0,0,1,0
T20I # 2372,India Vs Australia,Australia,Kane Richardson,3,0,34,1,11.33,8,5,0,4,0
T20I # 2372,India Vs Australia,Australia,Jason Behrendorff,4,1,12,1,3.00,17,1,0,1,0
T20I # 2372,India Vs Australia,Australia,Nathan Ellis,4,0,36,0,9.00,8,2,2,2,0
T20I # 2372,India Vs Australia,Australia,Tanveer Sangha,4,0,42,0,10.50,7,6,1,1,0
T20I # 2372,India Vs Australia,Australia,Aaron Hardie,4,0,64,1,16.00,3,7,3,4,0
T20I # 2372,India Vs Australia,Australia,Glenn Maxwell,1,0,30,0,30.00,0,2,3,1,1
T20I # 2372,India Vs Australia,India,Arshdeep Singh,4,0,44,1,11.00,7,4,3,0,0
T20I # 2372,India Vs Australia,India,Prasidh Krishna,4,0,68,0,17.00,4,10,3,1,1
T20I # 2372,India Vs Australia,India,Ravi Bishnoi,4,0,32,2,8.00,9,4,0,3,0
T20I # 2372,India Vs Australia,India,Avesh Khan,4,0,37,1,9.25,10,5,1,2,0
T20I # 2372,India Vs Australia,India,Axar Patel,4,0,37,1,9.25,9,3,2,0,1
T20I # 2367,India Vs Australia,Australia,Marcus Stoinis,3,0,27,1,9.00,5,1,2,1,0
T20I # 2367,India Vs Australia,Australia,Nathan Ellis,4,0,45,3,11.25,10,4,2,6,0
T20I # 2367,India Vs Australia,Australia,Glenn Maxwell,2,0,38,0,19.00,2,4,2,3,1
T20I # 2367,India Vs Australia,Australia,Sean Abbott,3,0,56,0,18.66,2,6,4,1,0
T20I # 2367,India Vs Australia,Australia,Adam Zampa,4,0,33,0,8.25,7,3,1,0,0
T20I # 2367,India Vs Australia,Australia,Tanveer Sangha,4,0,34,0,8.50,5,1,2,0,0
T20I # 2367,India Vs Australia,India,Arshdeep Singh,4,0,46,1,11.50,8,3,4,1,0
T20I # 2367,India Vs Australia,India,Prasidh Krishna,4,0,41,3,10.25,8,3,2,2,0
T20I # 2367,India Vs Australia,India,Ravi Bishnoi,4,0,32,3,8.00,8,1,2,1,0
T20I # 2367,India Vs Australia,India,Axar Patel,4,0,25,1,6.25,12,1,2,0,0
T20I # 2367,India Vs Australia,India,Mukesh Kumar,4,0,43,1,10.75,8,4,2,1,1
T20I # 2087,Belgium Vs Germany,Germany,Ghulam Ahmadi,3,0,22,1,7.33,10,2,1,0,0
T20I # 2087,Belgium Vs Germany,Germany,Zahid Zadran,1,0,12,0,12.00,3,1,1,0,0
T20I # 2087,Belgium Vs Germany,Germany,Shahid Afridi,2,0,24,0,12.00,6,2,2,1,0
T20I # 2087,Belgium Vs Germany,Germany,Muslim Yar,4,1,16,3,4.00,15,2,0,1,0
T20I # 2087,Belgium Vs Germany,Germany,Elam Bharathi,3,0,31,1,10.33,5,4,1,0,0
T20I # 2087,Belgium Vs Germany,Germany,Venkatraman Ganesan,3,0,24,1,8.00,7,2,1,0,0
T20I # 2087,Belgium Vs Germany,Germany,Sahir Naqash,4,0,43,3,10.75,7,4,2,1,0
T20I # 2087,Belgium Vs Germany,Belgium,Murid Ekrami,4,0,35,2,8.75,9,3,2,1,0
T20I # 2087,Belgium Vs Germany,Belgium,Sajad Ahmadzai,4,0,31,1,7.75,10,4,0,5,0
T20I # 2087,Belgium Vs Germany,Belgium,Khalid Ahmadi,3.2,0,25,1,7.50,8,4,0,0,0
T20I # 2087,Belgium Vs Germany,Belgium,Shagharai Sefat,4,0,39,1,9.75,6,6,0,1,0
T20I # 2087,Belgium Vs Germany,Belgium,Sheraz Sheikh,1,0,18,0,18.00,0,4,0,0,0
T20I # 2087,Belgium Vs Germany,Belgium,Aziz Mohammad,2,0,27,0,13.50,0,3,1,0,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,Fazalhaq Farooqi,4,0,13,2,3.25,18,2,0,1,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,Azmatullah Omarzai,3,0,20,1,6.66,8,1,1,0,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,Mujeeb Ur Rahman,4,0,9,2,2.25,15,0,0,0,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,NaveenulHaq,2,0,19,1,9.50,5,4,0,0,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,Rashid Khan,4,0,15,1,3.75,11,0,0,0,0
T20I # 2030,Pakistan Vs Afghanistan,Afghanistan,Mohammad Nabi,3,0,12,2,4.00,11,0,1,0,0
T20I # 2030,Pakistan Vs Afghanistan,Pakistan,Naseem Shah,4,0,27,1,6.75,10,2,1,0,0
T20I # 2030,Pakistan Vs Afghanistan,Pakistan,Zaman Khan,3,0,19,0,6.33,11,3,0,0,0
T20I # 2030,Pakistan Vs Afghanistan,Pakistan,Ihsanullah,3.5,0,17,2,4.43,14,0,1,2,0
T20I # 2030,Pakistan Vs Afghanistan,Pakistan,Imad Wasim,4,1,11,1,2.75,17,1,0,0,0
T20I # 2030,Pakistan Vs Afghanistan,Pakistan,Shadab Khan,3,0,15,0,5.00,7,1,0,0,0
T20I # 2092,Czech Republic Vs Hungary,Hungary,Sandeep Mohandas,4,0,28,1,7.00,11,3,0,1,0
T20I # 2092,Czech Republic Vs Hungary,Hungary,Abhitesh Prashar,4,0,28,0,7.00,12,3,0,4,0
T20I # 2092,Czech Republic Vs Hungary,Hungary,Zeeshan Kukikhel,4,0,34,2,8.50,13,6,0,4,0
T20I # 2092,Czech Republic Vs Hungary,Hungary,Abishek Kheterpal,4,0,43,1,10.75,7,4,2,1,0
T20I # 2092,Czech Republic Vs Hungary,Hungary,Bhavani Adapaka,4,0,34,0,8.50,7,2,1,0,0
T20I # 2092,Czech Republic Vs Hungary,Czech Republic,Rahat Ali,2,0,22,0,11.00,6,5,0,1,0
T20I # 2092,Czech Republic Vs Hungary,Czech Republic,Riaz Afridi,3.3,0,20,0,5.71,12,2,0,3,0
T20I # 2092,Czech Republic Vs Hungary,Czech Republic,Arun Ashokan,4,1,24,2,6.00,15,2,1,2,0
T20I # 2092,Czech Republic Vs Hungary,Czech Republic,Naveed Ahmed,3,0,26,2,8.66,10,1,3,0,0
